BookingID,Date,TimeSlot,ServiceType,EmployeeID,CustomerID,Duration,DayOfWeek,IsHolidayOrEvent,Season,IsWeekend,BookingStatus,EmployeeAvailability,FestivalImpact,CustomerType
BKG_988,2023-12-23,Evening,Deep Cleaning,Emp_19,CUST_988,4,Thursday,1,Summer,0,Cancelled,1,0,Recurring
BKG_989,2023-04-20,Morning,Post-Event Cleaning,Emp_3,CUST_989,2,Thursday,0,Summer,0,Confirmed,0,0,One-time
BKG_990,2023-02-03,Morning,Standard Cleaning,Emp_20,CUST_990,4,Tuesday,1,Spring,0,Confirmed,0,0,Recurring
BKG_991,2023-09-03,Morning,Move-in/Move-out Cleaning,Emp_11,CUST_991,2,Sunday,1,Fall,1,Cancelled,1,0,One-time
BKG_992,2023-02-28,Morning,Post-Event Cleaning,Emp_3,CUST_992,4,Monday,1,Fall,1,Confirmed,1,0,Recurring
BKG_993,2023-10-14,Evening,Standard Cleaning,Emp_18,CUST_993,2,Tuesday,1,Summer,0,Cancelled,1,0,One-time
BKG_994,2023-01-31,Morning,Move-in/Move-out Cleaning,Emp_19,CUST_994,4,Friday,1,Spring,1,Cancelled,1,0,One-time
BKG_995,2023-07-10,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_995,4,Thursday,1,Summer,0,Confirmed,0,0,Recurring
BKG_996,2023-03-20,Morning,Move-in/Move-out Cleaning,Emp_9,CUST_996,1,Saturday,1,Spring,0,Cancelled,1,0,One-time
BKG_997,2023-09-09,Morning,Post-Event Cleaning,Emp_11,CUST_997,1,Saturday,1,Summer,1,Cancelled,0,0,Recurring
BKG_998,2023-12-06,Morning,Move-in/Move-out Cleaning,Emp_7,CUST_998,4,Saturday,1,Winter,0,Confirmed,0,0,Recurring
BKG_999,2023-05-06,Evening,Deep Cleaning,Emp_6,CUST_999,4,Tuesday,0,Fall,1,Cancelled,0,0,Recurring
BKG_1000,2023-06-12,Afternoon,Move-in/Move-out Cleaning,Emp_19,CUST_1000,3,Sunday,1,Spring,0,Cancelled,0,0,Recurring
